[09:57:19] [gimbal_controller] [INFO] [1754099839.258521563] [gimbal_controller]: 云台控制器节点已启动
[09:57:19] [gimbal_controller] [INFO] [1754099839.259266759] [gimbal_controller]: 图像中心设置为: (640, 540)
[09:57:19] [gimbal_controller] [INFO] [1754099839.259749750] [gimbal_controller]: 激光模式: continuous (auto_off=瞄准后1秒关闭, continuous=持续开启)
[09:57:19] [gimbal_controller] [INFO] [1754099839.260193951] [gimbal_controller]: 激光安全开关: GPIO5 (低电平:禁用激光, 高电平:允许激光)
[09:57:19] [gimbal_controller] [INFO] [1754099839.260594694] [gimbal_controller]: 订阅话题: /target_data
[09:57:19] [gimbal_controller] [INFO] [1754099839.260986396] [gimbal_controller]: 发布话题: /uart1_sender_topic (30Hz)
[09:57:19] [gimbal_controller] [INFO] [1754099839.261389764] [gimbal_controller]: 控制频率: 30Hz
[09:57:19] [gimbal_controller] [INFO] [1754099839.263979720] [gimbal_controller]: 目标: (542, 492) | 误差: (-98,-48) | 成功计数:0 | 激光状态:False
[10:04:28] [gimbal_controller] [INFO] [1754100268.183046479] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.215215320] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.252085751] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.285015830] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:28] [gimbal_controller] [INFO] [1754100268.286972298] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.324407385] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.354538969] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.393550781] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:28] [gimbal_controller] [INFO] [1754100268.395762744] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.429513268] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.461466280] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.524304530] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:28] [gimbal_controller] [INFO] [1754100268.526829738] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.553948747] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.600418060] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.629595910] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:28] [gimbal_controller] [INFO] [1754100268.632499403] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.662628362] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.687956859] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.728539853] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:28] [gimbal_controller] [INFO] [1754100268.730715942] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.759227928] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.788499109] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.823020495] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:28] [gimbal_controller] [INFO] [1754100268.824525178] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.858031873] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.898165416] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.926737484] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:28] [gimbal_controller] [INFO] [1754100268.927366599] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:28] [gimbal_controller] [INFO] [1754100268.956928567] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100268.995097768] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.033323259] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.035557972] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.062567607] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.098060227] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.135346859] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.135936600] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.158404477] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.195316324] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.238249820] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.238808061] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.268925645] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.303977272] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.342627132] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.344130940] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.373367997] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.406308284] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.440159140] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.440644174] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.480065770] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.519760945] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.555284773] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.557395530] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.588862050] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.619516875] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.653055652] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.653737558] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.692977157] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.723275572] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.756716059] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.757510546] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.792500341] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.829388271] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.859636520] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.861880566] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.894198155] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.933944955] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:29] [gimbal_controller] [INFO] [1754100269.962698145] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:29] [gimbal_controller] [INFO] [1754100269.964932858] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100269.997212822] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.030733808] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.065176446] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:30] [gimbal_controller] [INFO] [1754100270.067578864] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.099290089] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.133320025] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.166492183] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:30] [gimbal_controller] [INFO] [1754100270.168576690] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.211884097] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.241705353] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.285738123] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:30] [gimbal_controller] [INFO] [1754100270.286877646] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.321416240] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.353399876] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.390675134] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:30] [gimbal_controller] [INFO] [1754100270.395253641] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.422373816] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.459492743] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.489127918] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:30] [gimbal_controller] [INFO] [1754100270.491824332] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.526661588] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.563317938] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.600930065] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:30] [gimbal_controller] [INFO] [1754100270.604333758] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.637350461] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.671236899] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.707166720] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:30] [gimbal_controller] [INFO] [1754100270.709408725] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.740831496] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.776278033] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.809822352] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:30] [gimbal_controller] [INFO] [1754100270.810916376] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.849857022] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.881443998] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.913621881] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:30] [gimbal_controller] [INFO] [1754100270.914901694] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.950020986] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:30] [gimbal_controller] [INFO] [1754100270.980900391] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.013037733] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.013654015] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.046204350] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.080303118] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.115502035] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.116107525] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.153019955] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.179880843] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.213019460] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.215275464] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.249788976] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.281121331] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.312263232] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.312745932] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.351879658] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.390008026] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.427269867] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.427761900] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.468922093] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.504926288] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.549070764] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.551035690] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.601226025] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.632268469] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.672613467] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.674820763] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.706685693] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.741215538] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.773147842] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.773761498] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.805524930] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.833596798] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.870228357] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.870896555] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.911442508] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.942161790] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:31] [gimbal_controller] [INFO] [1754100271.975937397] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:31] [gimbal_controller] [INFO] [1754100271.978352940] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.006400308] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.044186849] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.077897123] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:32] [gimbal_controller] [INFO] [1754100272.079890632] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.127511717] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.169149944] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.205075098] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:32] [gimbal_controller] [INFO] [1754100272.205757295] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.233692957] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.269938648] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.304263454] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:32] [gimbal_controller] [INFO] [1754100272.306380627] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.331891121] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.368581596] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.407386620] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:32] [gimbal_controller] [INFO] [1754100272.408294271] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.444096053] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.483379985] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.526132943] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:32] [gimbal_controller] [INFO] [1754100272.528291532] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.569911676] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.598816238] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.639409149] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:32] [gimbal_controller] [INFO] [1754100272.641498614] [gimbal_controller]: 目标: (642, 533) | 误差: (+2,-7) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.673101632] [gimbal_controller]: 目标: (643, 526) | 误差: (+3,-14) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.704514194] [gimbal_controller]: 目标: (643, 526) | 误差: (+3,-14) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.738595463] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:32] [gimbal_controller] [INFO] [1754100272.741569538] [gimbal_controller]: 目标: (643, 526) | 误差: (+3,-14) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.771105549] [gimbal_controller]: 目标: (643, 526) | 误差: (+3,-14) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.799864864] [gimbal_controller]: 目标: (643, 526) | 误差: (+3,-14) | 成功计数:0 | 激光状态:True
[10:04:32] [gimbal_controller] [INFO] [1754100272.832679445] [gimbal_controller]: 连续3次误差小于等于20，激光可开启
[10:04:32] [gimbal_controller] [INFO] [1754100272.833354642] [gimbal_controller]: 目标: (643, 526) | 误差: (+3,-14) | 成功计数:0 | 激光状态:True
